,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
298,299,41,6,3,secondary,0,-256,yes,no,unknown,3,jun,147,2,-1,0,unknown,0
299,300,55,5,2,secondary,0,1526,yes,no,cellular,18,nov,105,1,-1,0,unknown,0
300,301,37,6,2,secondary,0,368,yes,no,unknown,13,may,194,2,-1,0,unknown,0
301,302,36,1,3,secondary,0,16,yes,yes,cellular,17,nov,89,2,-1,0,unknown,0
302,303,66,4,3,tertiary,0,908,no,no,cellular,28,jan,156,2,-1,0,unknown,0
303,304,56,5,3,tertiary,0,480,yes,no,telephone,2,apr,173,2,-1,0,unknown,0
304,305,35,10,3,secondary,0,524,yes,no,cellular,21,nov,484,4,-1,0,unknown,0
305,306,38,6,3,primary,0,3057,yes,no,unknown,11,jun,133,1,-1,0,unknown,0
306,307,43,3,2,secondary,0,1326,no,no,cellular,26,aug,93,2,-1,0,unknown,0
307,308,36,5,3,tertiary,0,2687,no,no,cellular,16,apr,58,3,-1,0,unknown,0
308,309,40,3,3,secondary,0,-396,yes,no,unknown,26,may,127,1,-1,0,unknown,0
309,310,29,5,1,tertiary,0,1514,yes,no,telephone,5,may,363,1,333,7,other,0
310,311,26,12,1,secondary,0,96,no,no,cellular,2,jun,696,1,27,2,failure,0
311,312,54,5,3,tertiary,0,1168,no,no,telephone,4,may,150,5,-1,0,unknown,0
312,313,45,5,3,tertiary,0,0,no,no,cellular,11,aug,102,4,-1,0,unknown,0
313,314,54,10,3,secondary,0,534,yes,no,cellular,2,feb,165,1,188,4,failure,0
314,315,50,6,3,primary,0,111,yes,no,telephone,15,may,8,6,366,1,other,0
315,316,29,6,1,secondary,0,0,yes,no,unknown,28,may,324,4,-1,0,unknown,0
316,317,28,12,1,tertiary,0,164,yes,no,cellular,9,feb,92,7,-1,0,unknown,0
317,318,35,6,3,primary,0,793,yes,no,cellular,17,apr,106,1,-1,0,unknown,0
318,319,50,5,3,tertiary,0,67,no,yes,unknown,20,jun,156,3,-1,0,unknown,0
319,320,39,5,1,tertiary,0,26,yes,yes,unknown,26,may,304,4,-1,0,unknown,0
320,321,52,5,1,tertiary,0,37,no,no,cellular,7,jul,1284,1,-1,0,unknown,0
321,322,35,2,2,secondary,0,1529,no,no,unknown,20,jun,20,5,-1,0,unknown,0
322,323,34,5,3,tertiary,0,161,yes,no,cellular,11,jul,378,1,-1,0,unknown,0
323,324,50,12,1,secondary,0,424,yes,no,unknown,12,may,72,2,-1,0,unknown,0
324,325,46,10,3,primary,0,2295,yes,no,unknown,11,jun,138,1,-1,0,unknown,0
325,326,31,2,1,secondary,0,695,yes,no,cellular,3,apr,314,1,318,1,failure,0
326,327,32,5,2,tertiary,0,5550,yes,no,cellular,8,aug,89,4,-1,0,unknown,0
327,328,57,3,3,tertiary,0,4043,yes,no,cellular,7,aug,122,4,-1,0,unknown,0
328,329,44,2,3,secondary,0,1422,yes,no,unknown,20,may,129,8,-1,0,unknown,0
329,330,36,12,2,secondary,0,0,no,no,unknown,11,jun,203,3,-1,0,unknown,0
330,331,30,12,3,secondary,0,4,no,no,unknown,20,jun,7,2,-1,0,unknown,0
331,332,31,5,2,tertiary,0,416,no,no,cellular,11,aug,33,2,-1,0,unknown,0
332,333,40,3,3,secondary,0,1819,no,no,cellular,5,jun,398,2,-1,0,unknown,0
333,334,46,10,3,tertiary,0,2421,no,no,cellular,11,aug,170,4,-1,0,unknown,0
334,335,31,2,3,tertiary,1,-90,no,yes,unknown,1,jul,173,1,-1,0,unknown,0
335,336,25,10,3,tertiary,0,1182,yes,no,unknown,26,may,141,2,-1,0,unknown,0
336,337,54,6,3,primary,0,211,no,no,unknown,19,jun,200,2,-1,0,unknown,0
337,338,24,3,1,secondary,0,434,no,no,cellular,28,may,331,1,-1,0,unknown,0
338,339,33,7,1,secondary,0,9,no,no,cellular,19,oct,238,1,-1,0,unknown,0
339,340,36,10,3,tertiary,0,10,no,no,cellular,29,aug,47,4,-1,0,unknown,0
340,341,46,3,3,secondary,0,152,no,no,cellular,9,jul,72,1,-1,0,unknown,0
341,342,38,6,3,primary,0,27,yes,no,unknown,27,may,62,4,-1,0,unknown,0
342,343,35,12,3,secondary,0,160,yes,yes,cellular,16,apr,304,1,-1,0,unknown,0
343,344,58,3,3,secondary,0,5618,yes,no,unknown,15,may,113,1,-1,0,unknown,0
344,345,27,8,3,secondary,0,554,yes,no,unknown,16,may,131,1,-1,0,unknown,0
345,346,31,6,1,secondary,0,2137,no,no,unknown,29,may,413,1,-1,0,unknown,0
346,347,55,12,3,secondary,0,9329,no,no,cellular,19,mar,181,1,-1,0,unknown,0
347,348,36,5,2,tertiary,0,1406,yes,no,cellular,18,aug,266,4,-1,0,unknown,0
348,349,33,6,2,secondary,0,865,yes,no,cellular,18,may,158,2,-1,0,unknown,0
349,350,42,6,1,primary,0,92,no,no,cellular,30,jul,86,2,-1,0,unknown,0
350,351,30,8,3,primary,0,501,yes,yes,cellular,6,may,323,2,-1,0,unknown,0
351,352,51,9,3,primary,0,3486,no,no,cellular,20,aug,135,11,-1,0,unknown,0
352,353,34,12,2,secondary,0,2144,yes,no,unknown,23,may,157,1,-1,0,unknown,0
353,354,37,6,3,secondary,0,2066,yes,yes,cellular,21,nov,10,7,113,5,failure,0
354,355,52,12,2,secondary,0,0,yes,no,unknown,26,may,206,1,-1,0,unknown,0
355,356,47,5,3,tertiary,0,643,yes,no,unknown,8,may,155,1,-1,0,unknown,0
356,357,43,6,2,primary,0,1260,no,yes,unknown,6,jun,17,4,-1,0,unknown,0
357,358,45,12,3,secondary,0,5244,yes,no,unknown,29,may,18,16,-1,0,unknown,0
358,359,60,7,3,primary,0,4722,no,no,unknown,20,jun,459,3,-1,0,unknown,0
359,360,30,5,3,tertiary,0,367,no,no,cellular,4,feb,170,2,-1,0,unknown,0
360,361,54,1,3,primary,0,6427,yes,no,telephone,19,nov,53,1,-1,0,unknown,0
361,362,49,12,3,secondary,0,381,no,no,cellular,5,aug,504,2,-1,0,unknown,0
362,363,54,2,3,primary,0,198,yes,no,cellular,31,jul,69,3,-1,0,unknown,0
363,364,61,6,3,primary,0,7879,no,no,telephone,28,jul,186,9,-1,0,unknown,0
364,365,28,12,1,secondary,0,3,no,no,cellular,14,may,138,2,-1,0,unknown,0
365,366,36,5,3,tertiary,0,2660,no,no,cellular,6,aug,252,2,-1,0,unknown,0
366,367,56,10,3,secondary,0,14,no,no,cellular,16,jul,239,1,-1,0,unknown,0
367,368,49,2,2,secondary,0,933,no,yes,cellular,29,jul,92,33,-1,0,unknown,0
368,369,36,10,2,tertiary,0,149,no,no,cellular,18,nov,257,2,-1,0,unknown,0
369,370,45,12,3,secondary,0,1387,yes,no,cellular,10,jul,446,1,-1,0,unknown,0
370,371,55,2,3,secondary,0,642,yes,no,cellular,11,jul,232,2,-1,0,unknown,0
371,372,44,6,3,secondary,0,701,no,yes,unknown,3,jul,269,2,-1,0,unknown,0
372,373,56,4,2,tertiary,0,-458,yes,no,cellular,15,may,406,4,296,3,failure,0
373,374,31,3,1,secondary,0,674,yes,yes,unknown,3,jun,150,3,-1,0,unknown,0
374,375,34,5,3,tertiary,0,889,yes,no,cellular,24,jul,539,1,-1,0,unknown,0
375,376,32,5,1,tertiary,0,2059,no,no,cellular,4,feb,886,2,-1,0,unknown,0
376,377,29,12,3,secondary,0,396,yes,no,unknown,30,may,205,2,-1,0,unknown,0
377,378,48,12,3,secondary,0,112,no,no,cellular,18,aug,139,5,-1,0,unknown,0
378,379,24,6,3,secondary,0,1470,yes,no,cellular,12,may,212,1,-1,0,unknown,0
379,380,50,1,1,secondary,0,588,no,no,cellular,31,jul,649,3,-1,0,unknown,0
380,381,42,2,3,primary,0,124,yes,no,cellular,2,feb,164,2,262,2,failure,0
381,382,38,3,3,tertiary,0,-1350,yes,yes,unknown,28,may,96,4,-1,0,unknown,0
382,383,35,8,3,tertiary,0,0,no,no,cellular,5,may,74,1,168,4,failure,0
383,384,25,2,3,secondary,0,50,yes,no,unknown,5,may,342,1,-1,0,unknown,0
384,385,36,3,1,secondary,0,524,yes,no,cellular,8,apr,95,1,-1,0,unknown,0
385,386,39,5,1,primary,0,375,no,no,telephone,31,jul,80,2,-1,0,unknown,0
386,387,20,11,1,unknown,0,479,no,no,cellular,11,sep,158,2,-1,0,unknown,0
387,388,39,12,3,secondary,0,2319,no,no,cellular,21,nov,48,1,137,1,failure,0
388,389,37,12,1,secondary,0,0,yes,no,unknown,5,may,137,1,-1,0,unknown,0
389,390,34,6,3,primary,0,0,no,no,unknown,3,jul,746,4,-1,0,unknown,0
390,391,31,9,1,secondary,0,540,no,no,unknown,21,may,227,3,-1,0,unknown,0
391,392,39,6,3,secondary,0,2239,no,no,unknown,17,jun,133,2,-1,0,unknown,0
392,393,58,2,2,secondary,0,0,no,no,cellular,28,jan,250,2,-1,0,unknown,0
393,394,39,6,3,secondary,0,327,yes,no,unknown,20,may,244,1,-1,0,unknown,0
394,395,60,10,3,primary,0,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,0
395,396,46,7,3,unknown,0,2911,no,no,telephone,7,jul,41,9,-1,0,unknown,0
396,397,26,5,1,tertiary,0,159,no,no,cellular,3,feb,589,1,-1,0,unknown,0
397,398,48,12,3,secondary,0,719,yes,no,cellular,9,jul,205,1,-1,0,unknown,0
398,399,46,3,3,tertiary,0,-582,yes,no,cellular,5,may,245,4,354,9,other,0
399,400,41,3,3,tertiary,0,354,no,no,cellular,29,jul,95,5,-1,0,unknown,0
400,401,28,6,1,secondary,1,0,no,yes,cellular,10,jul,165,1,-1,0,unknown,0
401,402,45,6,3,primary,0,4170,yes,yes,unknown,20,may,114,3,-1,0,unknown,0
402,403,43,6,1,primary,0,30,yes,no,unknown,30,may,379,17,-1,0,unknown,0
403,404,40,1,3,primary,0,3444,yes,no,unknown,19,may,792,4,-1,0,unknown,0
404,405,28,2,1,secondary,0,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown,0
405,406,34,5,2,tertiary,0,528,yes,no,cellular,17,apr,233,2,-1,0,unknown,0
406,407,21,11,1,secondary,0,546,no,no,unknown,17,apr,94,1,-1,0,unknown,0
407,408,56,9,3,primary,0,954,no,no,unknown,20,jun,81,10,-1,0,unknown,0
408,409,44,6,3,secondary,0,261,yes,no,unknown,19,may,87,5,-1,0,unknown,0
409,410,26,2,1,secondary,0,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,0
410,411,40,5,2,tertiary,0,1038,no,no,cellular,7,aug,162,5,-1,0,unknown,0
411,412,32,2,1,secondary,0,-341,no,no,cellular,15,may,339,1,345,3,failure,0
412,413,50,5,3,tertiary,0,2809,yes,no,cellular,13,may,200,2,259,9,failure,0
413,414,39,5,1,tertiary,0,3797,no,no,cellular,2,jun,96,2,-1,0,unknown,0
414,415,40,12,2,secondary,0,-105,yes,no,unknown,30,may,385,2,-1,0,unknown,0
415,416,34,3,1,tertiary,0,184,yes,no,cellular,30,jul,87,3,-1,0,unknown,0
416,417,48,12,3,secondary,0,811,no,yes,cellular,8,aug,149,2,-1,0,unknown,0
417,418,37,9,1,tertiary,0,561,no,no,cellular,18,nov,188,1,165,2,failure,0
418,419,81,4,2,primary,0,0,no,no,telephone,15,oct,172,1,-1,0,unknown,0
419,420,38,11,1,unknown,0,444,no,no,cellular,8,mar,157,3,206,6,success,0
420,421,58,9,3,secondary,0,519,no,no,cellular,18,aug,251,4,-1,0,unknown,0
421,422,45,2,3,secondary,0,3638,yes,yes,unknown,3,jun,313,7,-1,0,unknown,0
422,423,34,6,1,secondary,0,381,yes,no,unknown,12,may,102,1,-1,0,unknown,0
423,424,31,3,1,secondary,0,0,yes,no,cellular,11,may,163,1,370,1,failure,0
424,425,45,12,3,secondary,0,142,yes,yes,unknown,29,may,110,3,-1,0,unknown,0
425,426,28,11,1,tertiary,0,111,no,no,cellular,10,mar,70,2,-1,0,unknown,0
426,427,44,3,3,tertiary,0,0,yes,yes,cellular,20,nov,286,6,191,2,failure,0
427,428,35,12,1,secondary,0,1087,no,no,cellular,5,feb,110,1,-1,0,unknown,0
428,429,36,7,3,primary,0,0,no,no,cellular,21,aug,238,2,-1,0,unknown,0
429,430,28,12,1,secondary,0,1507,no,no,cellular,7,jul,92,1,-1,0,unknown,0
430,431,34,12,3,secondary,0,774,yes,yes,cellular,14,may,163,1,175,6,other,0
431,432,46,3,3,secondary,0,475,no,yes,cellular,23,jul,158,2,-1,0,unknown,0
432,433,38,6,3,primary,0,406,yes,no,cellular,29,jan,138,1,188,5,failure,0
433,434,32,5,2,tertiary,0,1589,yes,no,unknown,30,may,422,9,-1,0,unknown,0
434,435,48,6,3,secondary,0,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,0
435,436,48,2,3,secondary,0,0,yes,no,cellular,2,apr,146,1,267,1,failure,0
436,437,58,10,3,tertiary,0,327,no,yes,cellular,14,jul,145,2,-1,0,unknown,0
437,438,29,5,1,tertiary,0,91,yes,no,telephone,28,jul,426,4,-1,0,unknown,0
438,439,49,12,2,secondary,0,132,yes,no,cellular,15,may,98,1,350,1,failure,0
439,440,55,5,3,tertiary,0,926,yes,no,cellular,17,nov,309,1,-1,0,unknown,0
440,441,39,6,3,secondary,0,334,yes,no,telephone,24,jul,575,4,-1,0,unknown,0
441,442,42,8,3,secondary,0,215,yes,yes,cellular,21,nov,158,1,-1,0,unknown,0
442,443,42,12,3,secondary,0,3842,no,no,cellular,31,jul,130,4,-1,0,unknown,0
443,444,28,11,1,tertiary,0,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,0
444,445,33,5,3,tertiary,0,516,yes,no,cellular,19,nov,245,4,-1,0,unknown,0
445,446,59,5,3,secondary,0,-1246,no,no,telephone,29,jul,175,2,-1,0,unknown,0
446,447,58,1,3,secondary,0,315,yes,no,cellular,6,feb,36,1,-1,0,unknown,0
447,448,56,12,2,secondary,0,985,no,yes,cellular,18,aug,150,2,-1,0,unknown,0
448,449,48,2,2,secondary,0,403,yes,no,unknown,14,may,364,1,-1,0,unknown,0
449,450,33,12,2,secondary,1,-18,yes,no,cellular,6,may,244,1,359,3,failure,0
450,451,53,3,3,primary,0,44,no,no,unknown,6,jun,256,1,-1,0,unknown,0
451,452,27,6,1,primary,0,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,0
452,453,32,12,2,secondary,0,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,0
453,454,43,6,3,primary,0,46,yes,no,cellular,15,may,38,7,332,6,failure,0
454,455,45,8,3,primary,0,2418,yes,no,unknown,14,may,120,1,-1,0,unknown,0
455,456,34,5,3,tertiary,0,937,no,no,cellular,23,sep,405,1,391,3,failure,0
456,457,59,12,3,primary,0,6187,no,no,cellular,31,jul,114,4,-1,0,unknown,0
457,458,33,8,3,tertiary,0,964,yes,no,cellular,18,may,97,1,180,3,failure,0
458,459,33,1,3,primary,0,574,yes,no,cellular,20,apr,334,2,-1,0,unknown,0
459,460,30,12,1,secondary,0,523,no,yes,cellular,12,jun,136,3,101,1,success,0
460,461,55,6,3,primary,0,472,no,no,unknown,12,jun,80,2,-1,0,unknown,0
461,462,44,5,3,secondary,0,1103,no,no,cellular,20,nov,82,1,-1,0,unknown,0
462,463,31,3,1,secondary,0,44,no,no,cellular,2,feb,200,5,175,2,failure,0
463,464,38,5,3,tertiary,0,845,no,no,cellular,23,sep,134,1,-1,0,unknown,0
464,465,26,11,1,tertiary,0,2,no,no,cellular,30,apr,120,2,-1,0,unknown,0
465,466,24,6,3,secondary,0,237,yes,no,unknown,12,may,200,2,-1,0,unknown,0
466,467,40,1,2,secondary,0,262,yes,no,unknown,14,may,163,5,-1,0,unknown,0
467,468,31,11,1,tertiary,0,64,no,no,cellular,17,mar,181,2,183,3,failure,0
468,469,43,3,1,secondary,0,4990,yes,no,cellular,22,aug,88,10,-1,0,unknown,0
469,470,40,12,1,secondary,0,877,yes,no,unknown,28,may,318,6,-1,0,unknown,0
470,471,37,5,1,tertiary,0,8066,no,no,telephone,13,aug,57,1,-1,0,unknown,0
471,472,54,8,3,secondary,1,401,yes,no,cellular,11,may,341,1,-1,0,unknown,0
472,473,29,10,3,tertiary,1,0,yes,yes,unknown,5,jun,399,3,-1,0,unknown,0
473,474,34,6,3,secondary,0,2,yes,no,cellular,12,may,6,5,-1,0,unknown,0
474,475,59,4,3,primary,0,0,yes,no,cellular,28,jul,20,4,-1,0,unknown,0
475,476,27,11,1,secondary,0,217,yes,no,unknown,8,may,319,1,-1,0,unknown,0
476,477,45,6,3,primary,0,-485,yes,no,cellular,7,aug,122,2,-1,0,unknown,0
477,478,59,5,2,tertiary,0,7813,yes,no,cellular,21,nov,75,1,-1,0,unknown,0
478,479,55,5,3,tertiary,0,2366,yes,yes,cellular,30,jul,94,4,-1,0,unknown,0
479,480,57,4,3,secondary,0,274,no,yes,unknown,20,jun,41,3,-1,0,unknown,0
480,481,59,4,2,secondary,0,2651,no,no,telephone,31,jul,258,2,-1,0,unknown,0
481,482,61,10,3,tertiary,0,4162,no,no,cellular,10,nov,185,1,-1,0,unknown,0
482,483,45,6,3,secondary,0,105,yes,yes,unknown,13,may,119,1,-1,0,unknown,0
483,484,32,5,1,secondary,0,916,yes,no,unknown,16,may,381,2,-1,0,unknown,0
484,485,32,5,1,tertiary,0,12686,yes,no,unknown,3,jun,54,1,-1,0,unknown,0
485,486,31,11,1,tertiary,0,744,no,no,cellular,20,aug,124,3,-1,0,unknown,0
486,487,40,2,3,secondary,0,251,yes,no,cellular,30,jul,153,6,-1,0,unknown,0
487,488,33,3,2,secondary,0,250,yes,yes,cellular,7,may,277,1,-1,0,unknown,0
488,489,55,4,3,primary,0,173,no,no,cellular,7,aug,168,2,-1,0,unknown,0
489,490,41,5,1,tertiary,0,537,yes,no,cellular,29,jan,278,2,-1,0,unknown,0
490,491,26,5,1,tertiary,0,592,no,no,telephone,29,jan,145,2,164,1,other,0
491,492,58,3,3,secondary,0,2073,no,no,unknown,2,jun,393,3,-1,0,unknown,0
492,493,58,4,3,tertiary,0,258,no,yes,cellular,19,aug,285,1,-1,0,unknown,0
493,494,46,5,1,tertiary,0,3,no,no,cellular,8,jul,85,1,-1,0,unknown,0
494,495,60,3,2,secondary,0,11615,yes,no,unknown,3,jun,70,10,-1,0,unknown,0
495,496,41,6,3,secondary,0,923,yes,no,unknown,14,may,249,2,-1,0,unknown,0
496,497,28,11,1,secondary,0,154,yes,no,unknown,20,may,21,9,-1,0,unknown,0
497,498,45,12,3,secondary,0,358,yes,no,cellular,13,may,134,2,-1,0,unknown,0
498,499,35,5,3,tertiary,0,-65,yes,no,unknown,30,may,80,3,-1,0,unknown,0
499,500,38,5,3,secondary,0,93,no,no,unknown,3,jul,515,2,-1,0,unknown,0
500,501,30,5,2,tertiary,0,0,no,no,cellular,22,aug,209,2,-1,0,unknown,0
501,502,27,12,1,secondary,0,914,no,no,cellular,8,jul,131,2,-1,0,unknown,0
502,503,71,4,2,secondary,0,3104,no,no,telephone,12,apr,271,1,187,1,failure,0
503,504,27,8,1,tertiary,0,6,no,no,cellular,11,jul,143,2,-1,0,unknown,0
504,505,36,3,1,secondary,0,0,no,no,cellular,29,aug,85,6,-1,0,unknown,0
505,506,37,5,3,primary,0,1959,no,no,unknown,11,jun,439,1,-1,0,unknown,0
506,507,37,2,1,secondary,0,393,yes,no,cellular,8,may,348,4,350,2,other,0
507,508,50,12,3,secondary,0,284,yes,no,cellular,11,may,106,1,278,3,failure,0
508,509,46,5,3,secondary,0,36,yes,no,unknown,16,may,250,1,-1,0,unknown,0
509,510,27,6,3,secondary,0,411,yes,yes,unknown,27,may,123,1,-1,0,unknown,0
510,511,32,3,1,secondary,0,-398,no,yes,cellular,7,jul,387,2,-1,0,unknown,0
511,512,36,12,1,secondary,0,733,yes,no,cellular,20,apr,176,1,322,2,other,0
512,513,30,1,3,secondary,1,19,no,no,cellular,19,nov,186,5,-1,0,unknown,0
513,514,41,3,3,secondary,0,-147,no,yes,unknown,1,jul,130,1,-1,0,unknown,0
514,515,50,2,3,unknown,0,37,no,no,cellular,5,aug,307,4,-1,0,unknown,0
515,516,39,3,3,secondary,0,4741,yes,no,cellular,13,may,166,1,338,10,failure,0
516,517,43,5,2,tertiary,0,-173,no,yes,cellular,18,aug,119,7,-1,0,unknown,0
517,518,52,2,1,secondary,0,1810,no,no,telephone,19,nov,117,1,-1,0,unknown,0
518,519,26,12,3,secondary,0,1417,yes,no,unknown,6,jun,60,3,-1,0,unknown,0
519,520,51,5,3,tertiary,0,9796,no,yes,unknown,6,jun,110,1,-1,0,unknown,0
520,521,53,5,3,unknown,0,12001,no,no,unknown,6,jun,207,1,-1,0,unknown,0
521,522,34,12,1,secondary,0,239,no,no,unknown,5,oct,6,1,-1,0,unknown,0
522,523,49,12,3,secondary,0,2732,no,no,unknown,12,jun,558,1,-1,0,unknown,0
523,524,47,2,3,secondary,0,3216,yes,no,unknown,15,may,451,2,-1,0,unknown,0
524,525,40,12,3,secondary,0,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,0
525,526,47,12,2,secondary,0,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,0
526,527,56,4,3,tertiary,0,811,no,no,cellular,14,aug,148,19,-1,0,unknown,0
527,528,29,12,1,secondary,0,103,no,no,cellular,9,feb,502,5,-1,0,unknown,0
528,529,39,5,1,tertiary,0,490,no,no,unknown,20,jun,44,3,-1,0,unknown,0
529,530,37,2,3,secondary,0,3321,no,no,unknown,16,jun,215,3,-1,0,unknown,0
530,531,56,6,2,unknown,0,1363,no,no,unknown,23,jun,54,3,-1,0,unknown,0
531,532,31,5,1,tertiary,0,0,no,no,cellular,19,aug,155,4,-1,0,unknown,0
532,533,32,2,1,secondary,0,91,no,no,cellular,29,jul,241,5,-1,0,unknown,0
533,534,33,6,3,secondary,0,-10,yes,no,unknown,6,may,123,1,-1,0,unknown,0
534,535,57,4,3,secondary,0,-222,no,no,unknown,14,may,248,2,-1,0,unknown,0
535,536,60,4,3,primary,0,97,no,no,cellular,14,aug,210,4,-1,0,unknown,0
536,537,58,12,3,unknown,0,2180,no,no,cellular,18,aug,273,4,-1,0,unknown,0
537,538,52,12,3,secondary,0,2851,no,yes,telephone,2,feb,35,1,-1,0,unknown,0
538,539,55,9,2,tertiary,0,6920,yes,no,unknown,6,may,406,3,-1,0,unknown,0
539,540,57,6,3,secondary,0,621,yes,no,cellular,17,apr,778,3,-1,0,unknown,0
540,541,25,6,1,primary,0,6,yes,yes,unknown,27,may,174,2,-1,0,unknown,0
541,542,49,5,3,tertiary,0,734,yes,no,cellular,7,may,42,2,324,3,failure,0
542,543,39,5,1,tertiary,0,0,yes,no,cellular,6,feb,13,8,9,2,other,0
543,544,41,6,1,secondary,0,1564,yes,no,cellular,12,may,493,10,362,1,other,0
544,545,47,3,1,secondary,0,736,no,no,cellular,29,jul,212,2,-1,0,unknown,0
545,546,37,5,3,secondary,1,33,no,yes,cellular,17,jul,117,1,-1,0,unknown,0
546,547,59,5,3,tertiary,0,4606,no,no,telephone,1,sep,194,2,189,2,failure,0
547,548,59,6,3,primary,0,10,yes,no,unknown,7,may,133,3,-1,0,unknown,0
548,549,33,12,1,secondary,0,0,yes,no,cellular,14,jul,166,3,-1,0,unknown,0
549,550,47,3,3,secondary,0,1059,yes,no,cellular,21,nov,58,1,127,1,failure,0
550,551,28,6,3,primary,0,4,yes,no,unknown,23,may,7,1,-1,0,unknown,0
551,552,34,6,3,primary,0,363,yes,no,cellular,18,may,98,5,-1,0,unknown,0
552,553,58,6,3,primary,0,853,no,no,cellular,7,jul,317,3,-1,0,unknown,0
553,554,55,10,3,secondary,0,2408,no,no,telephone,9,apr,327,2,140,1,failure,0
554,555,60,6,3,secondary,0,322,yes,no,cellular,7,may,63,1,-1,0,unknown,0
555,556,36,11,3,primary,0,3503,no,no,unknown,6,jun,31,1,-1,0,unknown,0
556,557,27,10,1,tertiary,0,970,yes,no,cellular,13,feb,55,2,-1,0,unknown,0
557,558,69,3,3,tertiary,0,482,no,no,cellular,4,nov,101,1,-1,0,unknown,0
558,559,36,12,3,secondary,0,75,yes,no,unknown,4,jul,52,4,-1,0,unknown,0
559,560,35,12,3,tertiary,0,429,yes,no,cellular,5,feb,143,2,-1,0,unknown,0
560,561,51,2,3,secondary,0,393,yes,yes,cellular,30,jul,111,8,-1,0,unknown,0
561,562,32,12,3,primary,0,1351,yes,no,unknown,20,may,325,3,-1,0,unknown,0
562,563,33,5,3,tertiary,0,1504,no,no,cellular,12,aug,61,2,-1,0,unknown,0
563,564,43,6,3,primary,0,6614,no,no,unknown,30,may,192,4,-1,0,unknown,0
564,565,32,12,3,tertiary,0,0,yes,yes,cellular,11,jul,85,2,-1,0,unknown,0
565,566,40,6,3,primary,0,3658,yes,no,unknown,14,may,977,1,-1,0,unknown,0
566,567,47,3,3,secondary,0,1387,yes,no,unknown,30,may,219,4,-1,0,unknown,0
567,568,29,5,1,tertiary,0,475,no,no,cellular,29,jan,346,2,-1,0,unknown,0
568,569,48,6,3,primary,0,430,no,no,cellular,14,may,340,3,371,8,failure,0
569,570,53,4,2,secondary,0,-24,no,no,unknown,11,jun,303,1,-1,0,unknown,0
570,571,27,12,1,tertiary,0,73,no,no,cellular,29,jan,242,1,-1,0,unknown,0
571,572,42,12,3,secondary,0,2918,yes,no,unknown,15,may,349,2,-1,0,unknown,0
572,573,28,6,1,secondary,0,339,yes,no,cellular,10,jul,353,1,-1,0,unknown,0
573,574,24,10,1,tertiary,0,2376,no,no,cellular,11,aug,123,1,106,1,success,0
574,575,32,5,2,tertiary,0,-634,yes,yes,unknown,27,may,275,1,-1,0,unknown,0
575,576,23,11,1,secondary,0,234,yes,no,cellular,18,may,33,5,354,7,other,0
576,577,26,3,2,tertiary,0,3154,yes,yes,unknown,27,may,121,1,-1,0,unknown,0
577,578,46,2,3,secondary,0,997,yes,no,unknown,12,may,398,1,-1,0,unknown,0
578,579,49,10,1,secondary,0,766,yes,no,cellular,7,jul,150,4,-1,0,unknown,0
579,580,75,4,2,secondary,0,105,no,no,cellular,14,apr,232,1,-1,0,unknown,0
580,581,31,5,1,secondary,0,783,yes,no,cellular,2,feb,221,2,272,1,failure,0
581,582,26,6,1,secondary,0,450,no,yes,cellular,3,feb,542,1,-1,0,unknown,0
582,583,32,3,1,tertiary,0,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,0
583,584,49,6,3,secondary,0,141,no,no,cellular,6,aug,275,1,-1,0,unknown,0
584,585,53,1,3,unknown,0,210,yes,no,telephone,21,jul,280,3,-1,0,unknown,0
585,586,34,2,1,secondary,0,15,no,no,cellular,31,aug,104,1,-1,0,unknown,0
586,587,46,5,3,primary,0,357,yes,yes,unknown,19,may,221,2,-1,0,unknown,0
587,588,30,5,1,tertiary,0,30,no,no,cellular,21,aug,220,5,-1,0,unknown,0
588,589,45,3,3,tertiary,0,533,yes,no,unknown,16,jun,332,2,-1,0,unknown,0
589,590,37,3,2,secondary,0,531,no,no,unknown,17,jun,150,7,-1,0,unknown,0
590,591,34,2,3,secondary,0,6662,yes,yes,cellular,14,apr,308,2,-1,0,unknown,0
591,592,59,8,3,tertiary,0,712,yes,no,unknown,11,jun,109,1,-1,0,unknown,0
592,593,40,5,2,tertiary,0,69,yes,no,cellular,6,may,503,2,280,2,failure,0
593,594,54,4,3,secondary,0,1851,no,no,unknown,11,jun,296,3,-1,0,unknown,0
594,595,46,6,3,primary,0,248,no,yes,cellular,6,aug,196,2,-1,0,unknown,0
595,596,46,12,3,secondary,0,2869,yes,no,cellular,20,nov,151,2,-1,0,unknown,0
596,597,52,5,3,tertiary,0,0,yes,no,cellular,17,nov,164,2,-1,0,unknown,0
